order_hour,Restaurant ID,Items in order,env_temp,env_rhum,env_precip,env_wspd,env_condition
2024-10-29 23:00:00,7,"1 x Grilled Chicken Jamaican Tender | 1 x Peanut Butter Chocolate Pide, 1 x Chilli Cheese Garlic Bread, 2 x Onion Rings | 2 x Chilli Cheese Garlic Bread | 2 x Mushroom Pizza | 1 x Peri Peri Grilled Chicken Pizza, 1 x Just Pepperoni Pizza | 1 x OG Cheese Pide, 1 x Mutton Seekh Pide | 2 x Murgh Amritsari Seekh Pide | 1 x Masala Potato Pide, 1 x Masala Paneer Pide | 1 x Just Pepperoni Pide, 1 x Murgh Amritsari Garlic Bread | 2 x Herbed Potato, 2 x All About Chicken Pizza | 1 x All About Chicken Pizza, 1 x Mutton Seekh Pide | 1 x Masala Potato Pide, 1 x OG Cheese Pide | 1 x All About Chicken Pizza, 1 x Makhani Paneer Pizza | 1 x Tripple Cheese Pizza, 1 x Just Pepperoni Pizza, 1 x Cheesy Garlic Bread, 1 x Pepperoni Garlic Bread | 1 x Jamaican Chicken Melt, 1 x Peri Peri Chicken Melt | 1 x Herbed Potato, 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Margherita Pizza | 1 x Bellpepper Onion Pizza, 2 x Cheesy Garlic Bread, 1 x Bageecha Pizza | 1 x Bone in Jamaican Grilled Chicken | 2 x Bageecha Pizza, 2 x Chicken Pepperoni Pizza | 1 x Cheesy Garlic Bread, 1 x Masala Paneer Pide, 1 x Bageecha Pizza | 2 x All About Chicken Pizza, 2 x Pepperoni Garlic Bread, 2 x Garlic Aioli | 1 x Peri Peri Grilled Chicken Pizza, 1 x Just Pepperoni Pizza | 1 x Peri Peri Grilled Chicken Pizza, 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Murgh Amritsari Garlic Bread",21.5,96.0,0.0,0.0,Foggy
2024-10-30 00:00:00,4,"1 x Bone in Angara Grilled Chicken . | 1 x Grilled Chicken Peri Peri Tender | 1 x Desi Chicken Pepperoni Pizza, 1 x All About Chicken Pizza | 1 x Mutton Seekh Pide, 1 x Jamaican Chicken Melt | 1 x Peri Peri Crisper Fries, 1 x Indian Masala Cripser Fries | 1 x Murgh Amritsari Seekh Pizza, 1 x Mutton Seekh Pizza, 2 x Spinach Sumac Pide | 1 x Cheesy Garlic Bread, 1 x Jamaican Chicken Melt | 1 x Murgh Amritsari Seekh Pide, 1 x Mutton Seekh Pide | 1 x Jamaican Chicken Melt, 1 x Peri Peri Chicken Melt | 2 x Margherita Pizza | 2 x Angara Paneer Melt, 1 x Makhani Paneer Pizza, 1 x Bellpepper Onion Pizza | 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza | 2 x Chilli Cheese Garlic Bread | 2 x Fried Chicken Strips | 1 x All About Chicken Pizza, 1 x Peri Peri Grilled Chicken Pizza | 1 x Herbed Potato, 1 x Margherita Pizza",22.0,95.0,0.0,0.0,Foggy
2024-10-30 01:00:00,4,"2 x Masala Paneer Pide | 1 x Just Pepperoni Pizza, 1 x All About Chicken Pizza | 1 x Tripple Cheese Pizza, 1 x Bageecha Pizza | 2 x Grilled Tangdis | 1 x Mutton Seekh Pide | 2 x Murgh Amritsari Garlic Bread | 1 x All About Chicken Pizza, 1 x Desi Pepperoni Pizza | 2 x Chilli Cheese Garlic Bread | 1 x Chicken Pepperoni Pizza, 1 x All About Chicken Pizza | 1 x Masala Paneer Pide, 1 x Spinach Sumac Pide | 1 x All About Chicken Pizza, 1 x Murgh Amritsari Seekh Pizza | 1 x Murgh Amritsari Seekh Pizza | 1 x Fried Chicken Angara Tender, 1 x AAC Fried Chicken Burger",21.6,96.0,0.0,0.0,Foggy
2024-10-30 02:00:00,3,"1 x Bone in Angara Grilled Chicken, 1 x Grilled Chicken Angara Tangdi | 1 x Onion Rings, 1 x Fried Chicken Classic Tender | 1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide | 1 x Chicken Pepperoni Pizza, 1 x All About Chicken Pizza | 1 x Bageecha Pizza | 1 x Margherita Pizza, 1 x Bageecha Pizza | 1 x Peri Peri Grilled Chicken Pizza, 2 x Murgh Amritsari Garlic Bread, 1 x All About Chicken Pizza, 2 x Grilled Tangdis | 1 x Margherita Pizza",21.9,96.0,0.0,0.0,Foggy
2024-10-30 03:00:00,3,"1 x Peri Peri Fries ., 1 x Fried Chicken Angara Tender | 1 x Peri Peri Paneer Pizza, 1 x Makhani Paneer Pizza | 2 x Chicken Pepperoni Pizza | 1 x All About Chicken Pizza, 1 x Bacon Pepperoni Melt | 2 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Mushroom Pizza",24.0,83.0,0.0,0.0,Foggy
2024-10-30 11:00:00,4,"1 x Animal Fries . | 1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt | 1 x Bageecha Pizza, 1 x Peri Peri Paneer Pizza | 1 x Angara Paneer Melt, 1 x Tripple Cheese Pizza | 1 x Makhani Paneer Pizza, 1 x Bageecha Pizza | 2 x Murgh Amritsari Seekh Pizza | 1 x Peri Peri Grilled Chicken Pizza, 2 x Harisa Mayo, 1 x Fried Chicken Strips | 2 x Peri Peri Paneer Pizza",33.0,56.0,0.0,1.8,Clear
2024-10-30 12:00:00,7,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Kabuli Grilled Chicken | 2 x Herbed Potato, 1 x All About Chicken Pizza, 1 x Bacon Pepperoni Melt | 3 x Cheesy Garlic Bread, 1 x Makhani Paneer Pizza, 1 x Bageecha Pizza, 1 x Bellpepper Onion Pizza | 1 x Margherita Pizza, 1 x Herbed Potato | 1 x Makhani Paneer Pizza, 2 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza | 1 x Murgh Amritsari Seekh Pide | 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Masala Paneer Pide, 1 x Tripple Cheese Pizza | 1 x Masala Paneer Pide, 1 x Makhani Paneer Pizza, 1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Melt | 1 x Peri Peri Paneer Pizza, 1 x Makhani Paneer Pizza | 2 x Just Pepperoni Pizza | 1 x All About Chicken Pizza, 1 x Peri Peri Grilled Chicken Pizza, 2 x Just Pepperoni Pizza | 4 x Chilli Cheese Garlic Bread, 6 x Bageecha Pizza, 6 x Makhani Paneer Pizza, 4 x Cheesy Garlic Bread | 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Bone in Angara Grilled Chicken | 2 x Chilli Cheese Garlic Bread, 2 x Fried Chicken Strips, 1 x Bageecha Pizza, 1 x All About Chicken Pizza | 1 x Indian Masala Cripser Fries, 1 x Fried Chicken Strips, 1 x Bacon Pepperoni Melt, 1 x Desi Chicken Pepperoni Pizza | 2 x Masala Paneer Pide",33.0,61.0,0.0,0.0,Clear
2024-10-30 13:00:00,4,"1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice | 1 x Bone in Smoky Bbq Grilled Chicken | 1 x Animal Fries, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Fried Chicken Angara Tender | 2 x Peri Peri Paneer Pizza, 2 x Bageecha Pizza | 1 x Onion Rings",29.7,67.0,0.0,1.8,Clear
2024-10-30 14:00:00,2,"1 x Grilled Chicken Smoky BBQ Tender ., 1 x Grilled Chicken Jamaican Tender . | 1 x All About Chicken Pizza",27.7,73.0,0.0,0.0,Clear
2024-10-30 15:00:00,4,"1 x Makhani Paneer Pizza | 1 x Grilled Tangdis, 1 x All About Chicken Pizza | 4 x Chilli Cheese Garlic Bread, 2 x Peri Peri Paneer Pizza, 3 x Bageecha Pizza, 3 x Mushroom Pizza | 1 x Margherita Pizza | 1 x Peanut Butter Chocolate Pide, 1 x Bageecha Pizza | 1 x Animal Fries, 1 x Grilled Chicken Jamaican Tangdi",25.4,84.0,0.0,0.0,Clear
2024-10-30 16:00:00,5,"2 x Grilled Chicken Peri Peri Tender | 1 x Jamaican Chicken Melt | 1 x All About Chicken Pizza | 1 x Herbed Potato, 1 x Murgh Amritsari Garlic Bread | 1 x Tripple Cheese Pizza | 1 x Margherita Pizza, 1 x Peri Peri Paneer Pizza | 1 x Herbed Potato, 1 x Dirty Saucy Chicken Loaded Fries",24.6,86.0,0.0,0.0,Clear
2024-10-30 17:00:00,3,"1 x Garlic Aioli, 1 x Bone in Kabuli Grilled Chicken | 1 x AAC Saucy Fries, 1 x Animal Fries . | 1 x All About Chicken Pizza, 1 x Cheesy Garlic Bread, 1 x Just Pepperoni Pide, 1 x Peri Peri Paneer Melt | 1 x Herbed Potato, 1 x All About Chicken Pizza, 1 x Grilled Tangdis",23.9,88.0,0.0,0.0,Clear
2024-10-30 18:00:00,5,"1 x Peri Peri Crisper Fries, 1 x Chilli Cheese Garlic Bread, 1 x Bellpepper Onion Pizza | 2 x Peri Peri Paneer Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Fried Chicken Strips, 1 x Desi Pepperoni Pizza | 1 x Bageecha Pizza, 2 x Cheesy Garlic Bread, 1 x All About Chicken Pizza | 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Mushroom Mozzarella Melt | 1 x Bageecha Pizza | 1 x Peri Peri Crisper Fries",23.8,86.0,0.0,0.0,Clear
2024-10-30 19:00:00,4,"1 x All About Chicken Pizza | 1 x Herbed Potato, 1 x Just Pepperoni Pizza | 1 x Jamaican Chicken Melt, 1 x Bageecha Pizza | 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza | 1 x All About Chicken Pizza | 1 x All About Chicken Pizza, 1 x Bageecha Pizza | 1 x All About Chicken Pizza, 1 x Grilled Tangdis | 2 x Bageecha Pizza | 1 x Peri Peri Paneer Pizza, 1 x Cheesy Garlic Bread | 2 x Fried Chicken Angara Tender | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Crisper Fries, 1 x Grilled Chicken Smoky BBQ Tender | 1 x Herbed Potato, 1 x Just Pepperoni Pizza, 1 x Grilled Tangdis, 1 x Salted Crisper Fries",22.6,92.0,0.0,0.0,Clear
2024-10-30 20:00:00,6,"4 x Grilled Chicken Jamaican Tender | 1 x Grilled Chicken Peri Peri Tender, 1 x GhostBuster Sauce, 2 x Peri Peri Crisper Fries | 1 x Grilled Chicken Jamaican Tender, 1 x Indian Pico De-Gallo, 1 x Grilled Chicken Smoky BBQ Tangdi, 1 x Kabuli Grilled Paneer (8 pcs), 1 x Onion Rings | 1 x Fried Chicken Strips | 1 x All About Chicken Pizza | 1 x Herbed Potato, 1 x Jamaican Chicken Melt, 1 x Grilled Tangdis | 1 x Onion Rings, 1 x Just Pepperoni Pizza | 1 x Tripple Cheese Pizza, 1 x Bageecha Pizza | 1 x Masala Paneer Pide, 1 x Herbed Potato | 1 x Fried Chicken Peri Peri Tender, 1 x Grilled Chicken Angara Tangdi | 1 x Chilli Cheese Garlic Bread | 1 x Angara Paneer Melt, 1 x Peri Peri Paneer Pizza | 1 x Herbed Potato, 1 x Just Pepperoni Pizza | 1 x Bone in Jamaican Grilled Chicken ., 1 x Bone in Smoky Bbq Grilled Chicken .",22.1,94.0,0.0,0.0,Clear
2024-10-30 21:00:00,7,"1 x Bone in Smoky Bbq Grilled Chicken | 1 x Animal Fries | 1 x Fried Chicken Kabuli Tender . | 1 x Chilli Cheese Garlic Bread, 1 x Jamaican Chicken Melt | 1 x Bageecha Pizza, 1 x Cheesy Garlic Bread, 1 x Bellpepper Onion Pizza | 1 x OG Cheese Pide, 1 x Indian Masala Cripser Fries, 1 x Just Pepperoni Pizza | 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza | 1 x Bone in Peri Peri Grilled Chicken | 1 x Spinach Sumac Pide, 1 x Bageecha Pizza | 1 x Cheesy Garlic Bread, 1 x Angara Paneer Melt | 1 x Angara Grilled Chicken Tangdi (4pcs)",23.2,88.0,0.0,0.0,Foggy
2024-10-30 22:00:00,5,"1 x Bone in Jamaican Grilled Chicken | 1 x Grilled Chicken Jamaican Tender | 1 x Grilled Chicken Angara Tangdi, 1 x Peri Peri Crisper Fries | 1 x Peri Peri Fries, 1 x Mutton Smashed Burger | 1 x Bageecha Pizza, 1 x Tripple Cheese Pizza, 1 x All About Chicken Pizza | 1 x Fried Chicken Kabuli Tender ., 1 x Grilled Chicken Smoky BBQ Tender, 1 x Animal Fries, 1 x Fried Chicken Peri Peri Tender",22.7,88.0,0.0,0.0,Clear
2024-10-30 23:00:00,5,"1 x Chilli Cheese Garlic Bread | 1 x Chilli Cheese Garlic Bread | 2 x All About Chicken Pizza | 1 x Angara Paneer Melt | 1 x Bageecha Pizza | 1 x Mushroom Pizza, 1 x Spinach Sumac Pide, 1 x OG Cheese Pide | 1 x Chicken Pepperoni Pizza, 1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Garlic Bread | 1 x All About Chicken Pizza",22.2,89.0,0.0,0.0,Clear
2024-10-31 00:00:00,3,"1 x Fried Chicken Peri Peri Tender | 2 x Grilled Chicken Jamaican Tender | 1 x All About Chicken Pizza, 2 x Margherita Pizza, 3 x Grilled Tangdis, 1 x Bageecha Pizza, 1 x Mushroom Pizza, 2 x Peri Peri Grilled Chicken Pizza | 1 x Just Pepperoni Pide | 1 x Bageecha Pizza",21.6,95.0,0.0,0.0,Clear
2024-10-31 01:00:00,5,"1 x Fried Chicken Classic Tender | 1 x Bone in Jamaican Grilled Chicken, 1 x Animal Fries . | 1 x Chilli Cheese Garlic Bread, 1 x Peri Peri Crisper Fries, 1 x Onion Rings, 1 x Margherita Pizza | 1 x Just Pepperoni Pide | 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Margherita Pizza | 1 x Bone in Jamaican Grilled Chicken . | 1 x Smoky BBQ dip, 1 x Coleslaw, 1 x Carribean Jerk dip",22.1,86.0,0.0,1.8,Clear
2024-10-31 02:00:00,2,1 x Bone in Smoky Bbq Grilled Chicken | 1 x Bone in Jamaican Grilled Chicken,22.4,84.0,0.0,3.7,Foggy
2024-10-31 03:00:00,3,"1 x Bone in Jamaican Grilled Chicken | 1 x Kabuli Grilled Paneer (8 pcs), 1 x Bone in Jamaican Grilled Chicken | 2 x Tipsy Tiger Fresh Lime Soda, 1 x Tripple Cheese Pizza",25.0,76.0,0.0,7.6,Foggy
2024-10-31 11:00:00,5,"1 x Fried Chicken Ghostbuster Tender, 1 x Grilled Chicken Ghostbuster Tangdi, 1 x Animal Fries | 1 x Bone in Jamaican Grilled Chicken | 1 x Margherita Pizza | 1 x Chilli Cheese Garlic Bread | 1 x Fried Chicken Classic Tender ., 1 x Salted Fries, 1 x Smoky BBQ Sauce | 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Peri Peri Tender .",31.3,55.0,0.0,5.5,Clear
2024-10-31 12:00:00,5,"1 x Fried Chicken Peri Peri Tender, 1 x Indian Pico De-Gallo, 1 x Animal Fries | 1 x All About Chicken Pizza, 1 x Murgh Amritsari Garlic Bread | 1 x Bageecha Pizza, 1 x Angara Paneer Melt | 1 x Peri Peri Grilled Chicken Pizza, 1 x Desi Pepperoni Pizza, 2 x Murgh Amritsari Seekh Pizza | 1 x Bone in Kabuli Grilled Chicken | 1 x Margherita Pizza",31.4,58.0,0.0,0.0,Clear
2024-10-31 13:00:00,3,"2 x Grilled Chicken Smoky BBQ Tender | 1 x Masala Paneer Pide, 1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza, 1 x All About Chicken Pizza, 1 x Onion Rings | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread",28.6,64.0,0.0,1.8,Clear
2024-10-31 14:00:00,3,1 x Animal Fries . | 1 x Grilled Chicken Jamaican Tangdi | 1 x Bone in Smoky Bbq Grilled Chicken | 2 x Cheesy Garlic Bread,26.8,70.0,0.0,1.8,Clear
2024-10-31 15:00:00,1,1 x Tripple Cheese Pizza,23.4,80.0,0.0,0.0,Clear
2024-10-31 16:00:00,5,"1 x Bone in Angara Grilled Chicken, 1 x Animal Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Peri Peri Grilled Chicken | 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza | 1 x Murgh Amritsari Garlic Bread | 1 x Grilled Chicken Smoky BBQ Tender | 1 x Bageecha Pizza | 1 x Cheesy Garlic Bread, 1 x Salted Crisper Fries",23.0,81.0,0.0,0.0,Clear
2024-10-31 17:00:00,4,"1 x Fried Chicken Angara Tender | 1 x Fried Chicken Angara Tender | 1 x Animal Fries | 1 x Bageecha Pizza | 1 x Herbed Potato, 1 x Peri Peri Paneer Pizza | 2 x Cheesy Garlic Bread | 1 x Margherita Pizza, 1 x Bageecha Pizza, 1 x Herbed Potato, 1 x Mushroom Pizza | 1 x Herbed Potato, 1 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Makhani Paneer Pizza | 1 x Salted Crisper Fries",22.6,82.0,0.0,1.8,Clear
2024-10-31 18:00:00,6,"1 x Tipsy Tiger Ginger Ale, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Peri Peri Crisper Fries, 1 x Bageecha Pizza, 1 x Spinach Sumac Pide | 1 x Jamaican Chicken Melt, 1 x Bageecha Pizza | 1 x Makhani Paneer Pizza, 1 x Peri Peri Crisper Fries, 1 x Garlic Aioli | 1 x Peri Peri Crisper Fries, 1 x Bageecha Pizza | 1 x All About Chicken Pizza, 1 x Murgh Amritsari Garlic Bread | 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Peri Peri Sauce, 1 x Harisa Mayo, 1 x Bone in Jamaican Grilled Chicken | 1 x Makhani Paneer Pizza | 1 x Makhani Paneer Pizza | 1 x Masala Paneer Pide, 1 x Bageecha Pizza | 1 x Bone in Jamaican Grilled Chicken",22.0,76.0,0.0,9.4,Clear
2024-10-31 19:00:00,7,"1 x Grilled Chicken Angara Tender, 1 x AAC Grilled Chicken Burger | 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Salted Crisper Fries | 1 x Fried Chicken Classic Tender ., 1 x Salted Fries ., 1 x Grilled Chicken Smoky BBQ Tender | 1 x All About Chicken Pizza | 1 x Makhani Paneer Pizza, 1 x Bageecha Pizza | 1 x Bageecha Pizza | 1 x Cheesy Garlic Bread | 1 x Murgh Amritsari Seekh Pizza | 1 x All About Chicken Pizza, 1 x Bageecha Pizza | 1 x Angara Paneer Melt, 1 x Onion Rings | 1 x Peri Peri Grilled Chicken Pizza, 1 x Just Pepperoni Pizza, 1 x Cheesy Garlic Bread | 1 x Murgh Amritsari Seekh Pide, 1 x Jamaican Chicken Melt | 1 x All About Chicken Pizza | 1 x Tipsy Tiger Fresh Lime Soda, 1 x Bageecha Pizza, 3 x Mayonnaise, 1 x Grilled Tangdis | 1 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza | 1 x Cheesy Garlic Bread, 1 x All About Chicken Pizza | 1 x Bone in Angara Grilled Chicken | 1 x All About Chicken Pizza | 1 x Makhani Paneer Pizza, 1 x Harisa Mayo, 1 x Cheesy Garlic Bread, 1 x Peri Peri Paneer Melt | 1 x Bageecha Pizza, 1 x Cafreal Sauce | 1 x Tripple Cheese Pizza",21.7,85.0,0.0,1.8,Clear
2024-10-31 20:00:00,6,"1 x Animal Fries, 1 x Fried Chicken Peri Peri Tenders + Peri Peri Fries, 1 x Garlic Aioli | 2 x AAC Grilled Chicken Burger ., 1 x AAC Grilled Paneer Burger | 1 x Onion Rings, 1 x Makhani Paneer Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Cheesy Garlic Bread, 1 x Bageecha Pizza | 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Peri Peri Paneer Pizza, 1 x Tripple Cheese Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Cafreal Sauce, 1 x Indian Pico De-Gallo, 1 x Iced Green Tea - Peach, 1 x Tipsy Tiger Fresh Lime Soda, 1 x Margherita Pizza, 1 x Peri Peri Paneer Melt | 1 x Mushroom Pizza, 1 x Tipsy Tiger Ginger Ale | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza | 1 x Angara Paneer Melt | 1 x Margherita Pizza, 1 x Bageecha Pizza | 1 x All About Chicken Pizza | 1 x All About Chicken Pizza | 1 x Bageecha Pizza, 1 x Margherita Pizza | 1 x Murgh Amritsari Garlic Bread, 1 x All About Chicken Pizza, 1 x Bageecha Pizza | 1 x Bageecha Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Jamaican Chicken Melt, 1 x All About Chicken Pizza | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza, 1 x Mushroom Mozzarella Melt, 1 x Cheesy Garlic Bread | 1 x Onion Rings, 1 x Bageecha Pizza | 1 x Peri Peri Crisper Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Cheesy Garlic Bread, 1 x Margherita Pizza | 1 x Jamaican Chicken Melt | 1 x Makhani Paneer Pizza, 1 x Mushroom Pizza | 1 x Angara Paneer Melt, 1 x Makhani Paneer Pizza | 1 x Herbed Potato, 1 x Margherita Pizza, 2 x Mushroom Mozzarella Melt",21.2,87.0,0.0,0.0,Clear
2024-10-31 21:00:00,7,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Harisa Mayo, 1 x Salted Crisper Fries | 1 x Bageecha Pizza, 1 x Cheesy Garlic Bread | 1 x All About Chicken Pizza | 1 x Murgh Amritsari Seekh Melt | 1 x Spinach Sumac Pide, 1 x Masala Potato Pide | 2 x Masala Paneer Pide | 1 x Chilli Cheese Garlic Bread | 1 x Bageecha Pizza, 1 x Herbed Potato | 1 x Murgh Amritsari Garlic Bread | 1 x Bageecha Pizza | 1 x Peri Peri Crisper Fries, 1 x Makhani Paneer Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Murgh Amritsari Seekh Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Makhani Paneer Pizza, 1 x Peri Peri Paneer Pizza | 1 x Cheesy Garlic Bread | 1 x Tripple Cheese Pizza | 1 x Chilli Cheese Garlic Bread | 1 x Margherita Pizza, 1 x Herbed Potato | 1 x Bellpepper Onion Pizza, 1 x Angara Paneer Melt | 1 x Pepperoni Garlic Bread, 1 x Peri Peri Grilled Chicken Pizza | 1 x Murgh Amritsari Seekh Pizza, 1 x Makhani Paneer Pizza | 1 x Murgh Amritsari Seekh Pizza, 1 x Masala Paneer Pide | 1 x Bone in Jamaican Grilled Chicken | 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Peri Peri Crisper Fries | 1 x Makhani Paneer Pizza | 1 x Tripple Cheese Pizza, 1 x Murgh Amritsari Seekh Pide | 1 x Tripple Cheese Pizza, 1 x Indian Pico De-Gallo | 1 x Peri Peri Crisper Fries, 1 x Tripple Cheese Pizza, 1 x Cafreal Sauce, 1 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Margherita Pizza, 1 x Cheesy Garlic Bread | 1 x Bageecha Pizza, 1 x Fried Chicken Strips, 1 x Salted Crisper Fries, 1 x Herbed Potato, 1 x All About Chicken Pizza",21.4,80.0,0.0,5.4,Clear
2024-10-31 22:00:00,7,"1 x Bone in Jamaican Grilled Chicken ., 1 x Animal Fries | 1 x Garlic Aioli, 1 x Bone in Smoky Bbq Grilled Chicken, 1 x Fried Chicken Peri Peri Tender . | 1 x Pepperoni Garlic Bread, 1 x All About Chicken Pizza | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza, 1 x Fried Chicken Strips | 1 x Chilli Cheese Garlic Bread, 1 x Tripple Cheese Pizza, 1 x Onion Rings | 1 x Bageecha Pizza | 1 x Peri Peri Grilled Chicken Pizza | 1 x Bageecha Pizza | 1 x Bellpepper Onion Pizza, 2 x Cheesy Garlic Bread | 1 x Margherita Pizza, 1 x Bellpepper Onion Pizza | 1 x All About Chicken Pizza, 1 x Chicken Pepperoni Pizza | 1 x Mutton Seekh Pide, 1 x Makhani Paneer Pizza | 1 x Angara Paneer Melt | 1 x Jamaican Chicken Melt, 1 x Bageecha Pizza | 2 x Fried Chicken Strips, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza | 1 x Tipsy Tiger Fresh Lime Soda, 1 x Bone in Jamaican Grilled Chicken . | 1 x Margherita Pizza | 1 x Bageecha Pizza, 1 x Mushroom Pizza | 1 x Bageecha Pizza, 1 x Peri Peri Crisper Fries, 1 x Tipsy Tiger Fresh Lime Soda",20.8,81.0,0.0,5.5,Foggy
2024-10-31 23:00:00,10,"1 x Bone in Smoky Bbq Grilled Chicken | 1 x Fried Chicken Angara Tender ., 1 x Indian Honey Mustard sauce | 1 x Angara Paneer Melt, 1 x Peri Peri Chicken Melt | 1 x Peri Peri Grilled Chicken Pizza | 1 x Bageecha Pizza | 1 x Pepperoni Garlic Bread, 1 x All About Chicken Pizza, 1 x Jamaican Chicken Melt, 2 x Murgh Amritsari Seekh Pizza | 1 x Bageecha Pizza | 1 x Chilli Cheese Garlic Bread, 1 x Tripple Cheese Pizza | 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Makhani Paneer Pizza | 1 x Bageecha Pizza | 1 x Angara Paneer Melt | 1 x Angara Paneer Melt | 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Garlic Aioli, 1 x Chilli Cheese Garlic Bread | 1 x Salted Crisper Fries, 1 x Bone in Jamaican Grilled Chicken, 1 x Fried Chicken Classic Tender . | 1 x Herbed Potato, 1 x Mushroom Pizza, 1 x All About Chicken Pizza | 1 x Herbed Potato, 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Spinach Sumac Pide | 1 x Peri Peri Paneer Pizza | 1 x Bageecha Pizza | 1 x Mutton Seekh Pizza | 1 x Animal Fries | 1 x Animal Fries | 1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice, 1 x Tipsy Tiger Ginger Ale | 1 x Salted Fries",20.3,82.0,0.0,5.5,Foggy
2024-11-01 00:00:00,5,"1 x Bone in Jamaican Grilled Chicken | 1 x All About Chicken Pizza | 1 x Bageecha Pizza | 1 x Just Pepperoni Pizza | 1 x Makhani Paneer Pizza | 1 x Bellpepper Onion Pizza | 1 x Angara Paneer Melt, 1 x Peri Peri Paneer Pizza, 1 x Makhani Paneer Pizza, 1 x Bellpepper Onion Pizza | 1 x All About Chicken Pizza, 1 x Bageecha Pizza | 1 x Bageecha Pizza, 1 x Garlic Aioli | 1 x Bellpepper Onion Pizza, 1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread | 1 x Jamaican Chicken Melt | 1 x Masala Potato Pide | 1 x Peri Peri Paneer Pizza | 1 x Fried Chicken Classic Tender",19.2,81.0,0.0,3.6,Foggy
