"subtotal","packaging_charges","promo_discount","restro_discount","total","rest_lat","rest_lon","Distance_km","temperature","humidity","precipitation","wind_speed","weather_condition","upto","flat_%","flat_rs","buy_1_get_1","buy_7_get_3","hour","month","day_of_month","timestamp"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,3.0,9.2,92.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,12,9,"2024-12-09 20:00:00"
608.0,26.3,82.08,0.0,552.22,28.5734,77.2581,4.0,9.2,92.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,20,12,9,"2024-12-09 20:00:00"
635.0,15.88,0.0,317.5,333.38,28.5734,77.2581,4.0,10.0,95.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,9,"2024-12-09 17:00:00"
895.0,22.38,0.0,447.5,469.88,28.5734,77.2581,3.0,11.0,85.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,9,"2024-12-09 16:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,0.9,11.6,83.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,15,12,9,"2024-12-09 15:00:00"
435.0,17.25,90.0,0.0,362.25,28.5734,77.2581,1.0,13.5,76.0,0.0,1.8,"Clear",100.0,0.0,0.0,0,0,13,12,9,"2024-12-09 13:00:00"
1455.0,64.9,157.0,0.0,1362.9,28.5734,77.2581,4.0,14.6,72.0,0.0,1.8,"Clear",0.0,0.0,175.0,0,0,12,12,9,"2024-12-09 12:00:00"
1760.0,88.0,0.0,0.0,1848.0,28.5734,77.2581,3.0,12.0,90.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,21,12,8,"2024-12-08 21:00:00"
325.0,16.25,0.0,0.0,341.25,28.5734,77.2581,11.0,12.0,90.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,20,12,8,"2024-12-08 20:00:00"
1045.0,26.13,0.0,522.5,548.63,28.5734,77.2581,1.0,15.0,78.0,0.0,3.6,"Other",0.0,0.0,0.0,0,0,17,12,8,"2024-12-08 17:00:00"
310.0,11.0,90.0,0.0,231.0,28.5734,77.2581,1.0,15.0,78.0,0.0,3.6,"Other",100.0,0.0,0.0,0,0,17,12,8,"2024-12-08 17:00:00"
355.0,13.25,90.0,0.0,278.25,28.5734,77.2581,3.0,16.4,71.0,0.0,0.0,"Clear",100.0,0.0,0.0,0,0,14,12,8,"2024-12-08 14:00:00"
555.0,24.0,74.93,0.0,504.07,28.5734,77.2581,2.0,9.8,85.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,1,12,8,"2024-12-08 01:00:00"
325.0,11.75,90.0,0.0,246.75,28.5734,77.2581,5.0,9.3,89.0,0.0,1.8,"Clear",120.0,0.0,0.0,0,0,23,12,7,"2024-12-07 23:00:00"
370.0,18.5,0.0,0.0,388.5,28.5734,77.2581,5.0,9.0,95.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,21,12,7,"2024-12-07 21:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,8.0,10.7,87.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,19,12,7,"2024-12-07 19:00:00"
1069.0,45.6,157.0,0.0,957.6,28.5734,77.2581,3.0,10.7,87.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,19,12,7,"2024-12-07 19:00:00"
1630.0,40.75,0.0,815.0,855.75,28.5734,77.2581,3.0,10.2,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,7,"2024-12-07 17:00:00"
895.0,38.71,120.83,0.0,812.88,28.5734,77.2581,2.0,10.2,92.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,17,12,7,"2024-12-07 17:00:00"
385.0,9.63,0.0,192.5,202.13,28.5734,77.2581,3.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
1045.0,26.13,0.0,522.5,548.63,28.5734,77.2581,9.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
685.0,17.13,0.0,342.5,359.63,28.5734,77.2581,11.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
370.0,18.5,0.0,0.0,388.5,28.5734,77.2581,6.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
1415.0,70.75,0.0,0.0,1485.75,28.5734,77.2581,6.0,13.0,80.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,15,12,7,"2024-12-07 15:00:00"
480.0,19.5,90.0,0.0,409.5,28.5734,77.2581,2.0,13.0,80.0,0.0,0.0,"Clear",100.0,0.0,0.0,0,0,15,12,7,"2024-12-07 15:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,7.0,15.8,66.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,13,12,7,"2024-12-07 13:00:00"
435.0,17.25,90.0,0.0,362.25,28.5734,77.2581,1.0,15.8,66.0,0.0,0.0,"Clear",100.0,0.0,0.0,0,0,13,12,7,"2024-12-07 13:00:00"
1479.0,60.64,266.22,0.0,1273.42,28.5734,77.2581,1.0,15.8,66.0,0.0,0.0,"Clear",0.0,20.0,0.0,0,0,13,12,7,"2024-12-07 13:00:00"
574.0,24.83,77.49,0.0,521.34,28.5734,77.2581,4.0,9.0,89.0,0.0,5.4,"Clear",0.0,15.0,0.0,0,0,3,12,7,"2024-12-07 03:00:00"
1885.0,94.25,0.0,0.0,1979.25,28.5734,77.2581,6.0,8.2,90.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,0,12,7,"2024-12-07 00:00:00"
1345.0,67.25,0.0,0.0,1412.25,28.5734,77.2581,3.0,8.0,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,23,12,6,"2024-12-06 23:00:00"
310.0,11.0,90.0,0.0,231.0,28.5734,77.2581,5.0,8.8,92.0,0.0,0.0,"Clear",120.0,0.0,0.0,0,0,22,12,6,"2024-12-06 22:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,8.0,9.2,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,21,12,6,"2024-12-06 21:00:00"
889.0,38.45,120.02,0.0,807.43,28.5734,77.2581,2.0,10.6,85.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,20,12,6,"2024-12-06 20:00:00"
895.0,38.71,120.83,0.0,812.88,28.5734,77.2581,6.0,11.2,83.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,18,12,6,"2024-12-06 18:00:00"
695.0,18.88,0.0,317.5,396.38,28.5734,77.2581,7.0,12.1,80.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,6,"2024-12-06 17:00:00"
1106.0,47.45,157.0,0.0,996.45,28.5734,77.2581,3.0,20.6,50.0,0.0,3.6,"Clear",0.0,0.0,175.0,0,0,12,12,6,"2024-12-06 12:00:00"
435.0,17.25,90.0,0.0,362.25,28.5734,77.2581,3.0,21.8,41.0,0.0,7.4,"Clear",100.0,0.0,0.0,0,0,11,12,6,"2024-12-06 11:00:00"
495.0,24.75,0.0,0.0,519.75,28.5734,77.2581,3.0,13.6,67.0,0.0,7.6,"Clear",0.0,0.0,0.0,0,0,2,12,6,"2024-12-06 02:00:00"
635.0,27.25,90.0,0.0,572.25,28.5734,77.2581,3.0,9.5,90.0,0.0,1.8,"Clear",100.0,0.0,0.0,0,0,23,12,5,"2024-12-05 23:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,6.0,11.3,88.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,19,12,5,"2024-12-05 19:00:00"
583.0,25.22,78.71,0.0,529.51,28.5734,77.2581,7.0,11.9,86.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,18,12,5,"2024-12-05 18:00:00"
199.0,9.95,0.0,0.0,208.95,28.5734,77.2581,4.0,11.9,86.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,18,12,5,"2024-12-05 18:00:00"
310.0,7.75,0.0,155.0,162.75,28.5734,77.2581,2.0,11.0,88.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,5,"2024-12-05 17:00:00"
460.0,11.5,0.0,230.0,241.5,28.5734,77.2581,5.0,11.0,88.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,5,"2024-12-05 17:00:00"
1045.0,44.4,157.0,0.0,932.4,28.5734,77.2581,6.0,18.3,55.0,0.0,1.8,"Clear",0.0,0.0,175.0,0,0,13,12,5,"2024-12-05 13:00:00"
745.0,32.75,90.0,0.0,687.75,28.5734,77.2581,3.0,18.3,55.0,0.0,1.8,"Clear",100.0,0.0,0.0,0,0,13,12,5,"2024-12-05 13:00:00"
675.0,33.75,0.0,0.0,708.75,28.5734,77.2581,3.0,13.6,64.0,0.0,11.2,"Clear",0.0,0.0,0.0,0,0,3,12,5,"2024-12-05 03:00:00"
355.0,17.75,0.0,0.0,372.75,28.5734,77.2581,8.0,11.1,82.0,0.0,3.7,"Clear",0.0,0.0,0.0,0,0,0,12,5,"2024-12-05 00:00:00"
544.0,27.2,0.0,0.0,571.2,28.5734,77.2581,10.0,9.0,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,23,12,4,"2024-12-04 23:00:00"
310.0,11.0,90.0,0.0,231.0,28.5734,77.2581,1.0,10.6,87.0,0.0,1.8,"Clear",100.0,0.0,0.0,0,0,22,12,4,"2024-12-04 22:00:00"
725.0,31.36,97.88,0.0,658.48,28.5734,77.2581,8.0,10.6,87.0,0.0,1.8,"Clear",0.0,15.0,0.0,0,0,22,12,4,"2024-12-04 22:00:00"
895.0,38.71,120.83,0.0,812.88,28.5734,77.2581,10.0,10.4,92.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,20,12,4,"2024-12-04 20:00:00"
460.0,23.0,0.0,0.0,483.0,28.5734,77.2581,5.0,14.5,82.0,0.0,3.7,"Clear",0.0,0.0,0.0,0,0,19,12,4,"2024-12-04 19:00:00"
1045.0,44.4,157.0,0.0,932.4,28.5734,77.2581,7.0,14.5,82.0,0.0,3.7,"Clear",0.0,0.0,175.0,0,0,19,12,4,"2024-12-04 19:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,4.0,15.0,78.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,14,12,4,"2024-12-04 14:00:00"
823.0,35.6,111.11,0.0,747.49,28.5734,77.2581,0.9,15.0,78.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,14,12,4,"2024-12-04 14:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,1.0,20.4,59.0,0.0,3.7,"Clear",0.0,15.0,0.0,0,0,13,12,4,"2024-12-04 13:00:00"
638.0,27.59,86.13,0.0,579.46,28.5734,77.2581,3.0,23.4,44.0,0.0,5.4,"Clear",0.0,15.0,0.0,0,0,12,12,4,"2024-12-04 12:00:00"
325.0,16.25,0.0,0.0,341.25,28.5734,77.2581,3.0,18.8,60.0,0.0,11.1,"Clear",0.0,0.0,0.0,0,0,3,12,4,"2024-12-04 03:00:00"
1365.0,55.97,245.7,0.0,1175.27,28.5734,77.2581,6.0,13.0,88.0,0.0,5.5,"Foggy",0.0,20.0,0.0,0,0,0,12,4,"2024-12-04 00:00:00"
1045.0,44.4,157.0,0.0,932.4,28.5734,77.2581,3.0,12.9,91.0,0.0,3.7,"Foggy",0.0,0.0,175.0,0,0,22,12,3,"2024-12-03 22:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,2.0,13.4,91.0,0.0,3.6,"Foggy",0.0,0.0,0.0,0,0,21,12,3,"2024-12-03 21:00:00"
1115.0,27.88,0.0,557.5,585.38,28.5734,77.2581,3.0,15.2,88.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,17,12,3,"2024-12-03 17:00:00"
435.0,10.88,0.0,217.5,228.38,28.5734,77.2581,4.0,15.7,87.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,16,12,3,"2024-12-03 16:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,1.0,20.8,67.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,13,12,3,"2024-12-03 13:00:00"
574.0,24.2,90.0,0.0,508.2,28.5734,77.2581,6.0,12.8,96.0,0.0,0.0,"Foggy",100.0,0.0,0.0,0,0,3,12,3,"2024-12-03 03:00:00"
585.0,29.25,0.0,0.0,614.25,28.5734,77.2581,2.0,12.3,94.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,2,12,3,"2024-12-03 02:00:00"
325.0,16.25,0.0,0.0,341.25,28.5734,77.2581,2.0,11.2,100.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,23,12,2,"2024-12-02 23:00:00"
620.0,26.82,83.7,0.0,563.12,28.5734,77.2581,3.0,11.2,100.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,23,12,2,"2024-12-02 23:00:00"
1640.0,82.0,0.0,0.0,1722.0,28.5734,77.2581,5.0,13.6,93.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,19,12,2,"2024-12-02 19:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,8.0,13.6,93.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,19,12,2,"2024-12-02 19:00:00"
1045.0,44.4,157.0,0.0,932.4,28.5734,77.2581,3.0,13.6,93.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,18,12,2,"2024-12-02 18:00:00"
310.0,11.0,90.0,0.0,231.0,28.5734,77.2581,1.0,15.0,89.0,0.0,0.0,"Clear",100.0,0.0,0.0,0,0,16,12,2,"2024-12-02 16:00:00"
1040.0,44.15,157.0,0.0,927.15,28.5734,77.2581,3.0,20.5,68.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,13,12,2,"2024-12-02 13:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,4.0,20.5,68.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,12,12,2,"2024-12-02 12:00:00"
620.0,26.82,83.7,0.0,563.12,28.5734,77.2581,5.0,11.9,97.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,0,12,2,"2024-12-02 00:00:00"
1005.0,42.4,157.0,0.0,890.4,28.5734,77.2581,7.0,12.8,97.0,0.0,0.0,"Foggy",0.0,0.0,175.0,0,0,21,12,1,"2024-12-01 21:00:00"
1225.0,61.25,0.0,0.0,1286.25,28.5734,77.2581,3.0,13.3,92.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,12,1,"2024-12-01 20:00:00"
960.0,41.52,129.6,0.0,871.92,28.5734,77.2581,1.0,13.3,92.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,20,12,1,"2024-12-01 20:00:00"
705.0,30.49,95.18,0.0,640.31,28.5734,77.2581,10.0,14.2,90.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,19,12,1,"2024-12-01 19:00:00"
385.0,19.25,0.0,0.0,404.25,28.5734,77.2581,4.0,14.2,90.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,18,12,1,"2024-12-01 18:00:00"
544.0,27.2,0.0,0.0,571.2,28.5734,77.2581,2.0,14.2,90.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,18,12,1,"2024-12-01 18:00:00"
635.0,15.88,0.0,317.5,333.38,28.5734,77.2581,5.0,14.6,90.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,17,12,1,"2024-12-01 17:00:00"
659.0,22.2,0.0,215.0,466.2,28.5734,77.2581,2.0,14.6,90.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,17,12,1,"2024-12-01 17:00:00"
620.0,15.5,0.0,310.0,325.5,28.5734,77.2581,3.0,14.6,90.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,17,12,1,"2024-12-01 17:00:00"
799.05,35.36,91.8,0.0,742.61,28.5734,77.2581,4.0,14.6,90.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,17,12,1,"2024-12-01 17:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,4.0,12.0,96.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,1,12,1,"2024-12-01 01:00:00"
1335.0,54.74,240.3,0.0,1149.44,28.5734,77.2581,5.0,5.6,88.0,0.0,0.0,"Foggy",0.0,20.0,0.0,0,0,23,12,10,"2024-12-10 23:00:00"
695.0,30.06,93.83,0.0,631.23,28.5734,77.2581,5.0,5.6,88.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,23,12,10,"2024-12-10 23:00:00"
645.0,27.9,87.08,0.0,585.82,28.5734,77.2581,1.0,5.6,88.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,23,12,10,"2024-12-10 23:00:00"
1165.0,58.25,0.0,0.0,1223.25,28.5734,77.2581,1.0,8.4,89.0,0.0,3.7,"Foggy",0.0,0.0,0.0,0,0,22,12,10,"2024-12-10 22:00:00"
715.0,30.92,96.53,0.0,649.39,28.5734,77.2581,5.0,7.4,85.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,18,12,10,"2024-12-10 18:00:00"
1170.0,29.25,0.0,585.0,614.25,28.5734,77.2581,2.0,7.4,85.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,10,"2024-12-10 17:00:00"
585.0,14.63,0.0,292.5,307.13,28.5734,77.2581,6.0,10.7,83.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,10,"2024-12-10 16:00:00"
310.0,7.75,0.0,155.0,162.75,28.5734,77.2581,2.0,10.7,83.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,10,"2024-12-10 16:00:00"
620.0,26.82,83.7,0.0,563.12,28.5734,77.2581,1.0,10.2,84.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,14,12,10,"2024-12-10 14:00:00"
900.0,38.93,121.5,0.0,817.43,28.5734,77.2581,9.0,9.0,89.0,0.0,5.5,"Foggy",0.0,15.0,0.0,0,0,2,12,10,"2024-12-10 02:00:00"
730.0,31.57,98.55,0.0,663.02,28.5734,77.2581,1.0,9.0,97.0,0.0,0.0,"Foggy",0.0,15.0,0.0,0,0,0,12,10,"2024-12-10 00:00:00"
800.0,34.6,108.0,0.0,726.6,28.5734,77.2581,2.0,8.7,92.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,22,12,9,"2024-12-09 22:00:00"
564.0,24.39,76.14,0.0,512.25,28.5734,77.2581,7.0,8.7,92.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,22,12,9,"2024-12-09 22:00:00"
745.0,32.22,100.58,0.0,676.64,28.5734,77.2581,1.0,9.0,92.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,21,12,9,"2024-12-09 21:00:00"
460.0,23.0,0.0,0.0,483.0,28.5734,77.2581,1.0,9.0,92.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,21,12,9,"2024-12-09 21:00:00"
585.0,29.25,0.0,0.0,614.25,28.5734,77.2581,1.0,9.0,92.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,21,12,9,"2024-12-09 21:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,1.0,9.0,92.0,0.0,1.8,"Foggy",0.0,0.0,100.0,0,0,21,12,9,"2024-12-09 21:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,0.9,9.2,92.0,0.0,0.0,"Foggy",0.0,0.0,0.0,0,0,20,12,9,"2024-12-09 20:00:00"
325.0,16.25,0.0,0.0,341.25,28.5734,77.2581,2.0,10.0,88.0,0.0,1.8,"Foggy",0.0,0.0,0.0,0,0,19,12,9,"2024-12-09 19:00:00"
653.0,28.24,88.16,0.0,593.08,28.5734,77.2581,1.0,10.0,88.0,0.0,1.8,"Foggy",0.0,15.0,0.0,0,0,18,12,9,"2024-12-09 18:00:00"
700.0,17.5,0.0,350.0,367.5,28.5734,77.2581,2.0,10.0,95.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,9,"2024-12-09 17:00:00"
585.0,14.63,0.0,292.5,307.13,28.5734,77.2581,4.0,10.0,95.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,9,"2024-12-09 17:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,1.0,11.6,83.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,15,12,9,"2024-12-09 15:00:00"
600.0,25.95,81.0,0.0,544.95,28.5734,77.2581,3.0,11.6,83.0,0.0,1.8,"Clear",0.0,15.0,0.0,0,0,15,12,9,"2024-12-09 15:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,4.0,14.6,72.0,0.0,1.8,"Clear",0.0,15.0,0.0,0,0,12,12,9,"2024-12-09 12:00:00"
1005.0,42.4,157.0,0.0,890.4,28.5734,77.2581,2.0,16.9,60.0,0.0,3.7,"Clear",0.0,0.0,175.0,0,0,11,12,9,"2024-12-09 11:00:00"
559.0,24.18,75.47,0.0,507.71,28.5734,77.2581,1.0,9.9,87.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,0,12,9,"2024-12-09 00:00:00"
1084.0,46.88,146.34,0.0,984.54,28.5734,77.2581,3.0,12.1,85.0,0.0,7.4,"Rainy",0.0,15.0,0.0,0,0,19,12,8,"2024-12-08 19:00:00"
800.0,34.6,108.0,0.0,726.6,28.5734,77.2581,1.0,15.0,78.0,0.0,3.6,"Other",0.0,15.0,0.0,0,0,18,12,8,"2024-12-08 18:00:00"
460.0,11.5,0.0,230.0,241.5,28.5734,77.2581,2.0,15.0,78.0,0.0,3.6,"Other",0.0,0.0,0.0,0,0,17,12,8,"2024-12-08 17:00:00"
415.0,16.75,80.0,0.0,351.75,28.5734,77.2581,5.0,15.0,78.0,0.0,3.6,"Other",0.0,0.0,930.0,0,0,17,12,8,"2024-12-08 17:00:00"
1255.0,31.38,0.0,627.5,658.88,28.5734,77.2581,3.0,15.0,78.0,0.0,3.6,"Other",0.0,0.0,0.0,0,0,17,12,8,"2024-12-08 17:00:00"
325.0,8.13,0.0,162.5,170.63,28.5734,77.2581,4.0,15.0,78.0,0.0,3.6,"Other",0.0,0.0,0.0,0,0,17,12,8,"2024-12-08 17:00:00"
585.0,14.63,0.0,292.5,307.13,28.5734,77.2581,5.0,12.9,84.0,0.0,9.3,"Clear",0.0,0.0,0.0,0,0,16,12,8,"2024-12-08 16:00:00"
585.0,14.63,0.0,292.5,307.13,28.5734,77.2581,4.0,12.9,84.0,0.0,9.3,"Clear",0.0,0.0,0.0,0,0,16,12,8,"2024-12-08 16:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,0.9,12.9,84.0,0.0,9.3,"Clear",0.0,15.0,0.0,0,0,16,12,8,"2024-12-08 16:00:00"
645.0,27.9,87.08,0.0,585.82,28.5734,77.2581,1.0,9.8,85.0,0.0,3.7,"Foggy",0.0,15.0,0.0,0,0,1,12,8,"2024-12-08 01:00:00"
1595.0,65.4,287.1,0.0,1373.3,28.5734,77.2581,2.0,9.3,87.0,0.0,3.7,"Foggy",0.0,20.0,0.0,0,0,0,12,8,"2024-12-08 00:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,6.0,9.8,89.0,0.0,1.8,"Clear",0.0,0.0,570.0,0,0,22,12,7,"2024-12-07 22:00:00"
620.0,26.82,83.7,0.0,563.12,28.5734,77.2581,7.0,10.7,87.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,20,12,7,"2024-12-07 20:00:00"
585.0,25.3,78.98,0.0,531.32,28.5734,77.2581,7.0,10.7,87.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,20,12,7,"2024-12-07 20:00:00"
1094.0,46.85,157.0,0.0,983.85,28.5734,77.2581,1.0,10.7,87.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,19,12,7,"2024-12-07 19:00:00"
1427.0,58.51,256.86,0.0,1228.65,28.5734,77.2581,2.0,10.7,87.0,0.0,0.0,"Clear",0.0,20.0,0.0,0,0,19,12,7,"2024-12-07 19:00:00"
1363.0,60.3,157.0,0.0,1266.3,28.5734,77.2581,8.0,11.2,86.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,18,12,7,"2024-12-07 18:00:00"
899.0,30.6,0.0,287.0,642.6,28.5734,77.2581,7.0,10.2,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,17,12,7,"2024-12-07 17:00:00"
325.0,8.13,0.0,162.5,170.63,28.5734,77.2581,4.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
1170.0,29.25,0.0,585.0,614.25,28.5734,77.2581,2.0,12.4,82.0,0.0,1.8,"Clear",0.0,0.0,0.0,0,0,16,12,7,"2024-12-07 16:00:00"
840.0,42.0,0.0,0.0,882.0,28.5734,77.2581,0.9,13.0,80.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,15,12,7,"2024-12-07 15:00:00"
810.0,35.03,109.35,0.0,735.68,28.5734,77.2581,2.0,12.2,86.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,14,12,7,"2024-12-07 14:00:00"
310.0,11.55,79.0,0.0,242.55,28.5734,77.2581,2.0,12.2,86.0,0.0,0.0,"Clear",120.0,0.0,0.0,0,0,14,12,7,"2024-12-07 14:00:00"
1034.0,43.85,157.0,0.0,920.85,28.5734,77.2581,1.0,18.0,56.0,0.0,0.0,"Clear",0.0,0.0,175.0,0,0,12,12,7,"2024-12-07 12:00:00"
1504.0,61.66,270.72,0.0,1294.94,28.5734,77.2581,4.0,18.0,56.0,0.0,0.0,"Clear",0.0,20.0,0.0,0,0,12,12,7,"2024-12-07 12:00:00"
680.0,29.41,91.8,0.0,617.61,28.5734,77.2581,2.0,8.5,89.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,1,12,7,"2024-12-07 01:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,2.0,8.5,89.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,1,12,7,"2024-12-07 01:00:00"
325.0,16.25,0.0,0.0,341.25,28.5734,77.2581,1.0,8.8,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,22,12,6,"2024-12-06 22:00:00"
625.0,27.03,84.38,0.0,567.65,28.5734,77.2581,1.0,8.8,92.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,22,12,6,"2024-12-06 22:00:00"
870.0,43.5,0.0,0.0,913.5,28.5734,77.2581,2.0,9.2,92.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,21,12,6,"2024-12-06 21:00:00"
310.0,15.5,0.0,0.0,325.5,28.5734,77.2581,5.0,10.6,85.0,0.0,0.0,"Clear",0.0,0.0,0.0,0,0,20,12,6,"2024-12-06 20:00:00"
665.0,28.76,89.78,0.0,603.98,28.5734,77.2581,2.0,10.6,85.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,20,12,6,"2024-12-06 20:00:00"
600.0,25.95,81.0,0.0,544.95,28.5734,77.2581,1.0,11.2,83.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,19,12,6,"2024-12-06 19:00:00"
785.0,33.95,105.98,0.0,712.97,28.5734,77.2581,5.0,11.2,83.0,0.0,0.0,"Clear",0.0,15.0,0.0,0,0,18,12,6,"2024-12-06 18:00:00"
